category,name,brand,flavor,flavor_simp,num_flavors,servings,rating,flavorrating,reviews,price,priceperserving,calories,fat_g,carbs_g,protein_g,dietary_fiber_g,cholesterol_mg,sugar_g
MICELLAR CASEIN PROTEIN,Trutein Naturals,Body Nutrition,chocolate peanut butter cup,chocolate,4,4,9.1,9.4,23,84.99,1.6,120,1.5,5.0,24.0,0.0,0.0,0.0
MICELLAR CASEIN PROTEIN,Trutein Naturals,Body Nutrition,cinnabun,other,1,4,9.1,8.5,23,84.99,1.6,110,1.0,5.0,24.0,0.0,0.0,0.0
MICELLAR CASEIN PROTEIN,Trutein Naturals,Body Nutrition,dark chocolate,chocolate,2,4,9.1,9.0,23,84.99,1.6,110,1.0,5.0,24.0,0.0,0.0,0.0
MICELLAR CASEIN PROTEIN,Trutein Naturals,Body Nutrition,vanilla bean,vanilla,2,4,9.1,9.5,23,84.99,1.6,110,0.5,5.0,25.0,0.0,0.0,0.0
MICELLAR CASEIN PROTEIN,Myolean Evolution,Myogenix,milk chocolate,chocolate,2,30,8.6,3.7,38,51.99,1.73,140,4.0,8.0,21.0,0.0,10.0,0.0
MICELLAR CASEIN PROTEIN,Myolean Evolution,Myogenix,vanilla,vanilla,1,30,8.6,9.7,38,51.99,1.73,130,3.5,7.0,21.0,0.0,5.0,0.0
MICELLAR CASEIN PROTEIN,Myolean Evolution,Myogenix,vanilla,vanilla,1,60,8.6,9.7,38,100.99,1.68,130,3.5,7.0,21.0,0.0,5.0,0.0
MASS GAINERS,True-Mass Weight Gainer,BSN,chocolate milkshake,chocolate,2,16,9.1,9.2,591,51.99,3.25,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,True-Mass Weight Gainer,BSN,cookies & cream,other,3,16,9.1,7.5,591,51.99,3.25,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,True-Mass Weight Gainer,BSN,strawberry milkshake,berry,2,16,9.1,9.1,591,51.99,3.25,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,True-Mass Weight Gainer,BSN,vanilla ice cream,vanilla,3,16,9.1,9.0,591,51.99,3.25,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,Pro Gainer,Optimum Nutrition,banana cream pie,banana,3,28,9.1,8.8,760,100.99,3.61,650,8.0,85.0,60.0,0.0,80.0,0.0
MASS GAINERS,Pro Gainer,Optimum Nutrition,double chocolate,chocolate,2,28,9.1,9.3,760,100.99,3.61,650,8.0,85.0,60.0,0.0,80.0,0.0
MASS GAINERS,Pro Gainer,Optimum Nutrition,vanilla custard,vanilla,2,28,9.1,8.7,760,100.99,3.61,650,8.0,85.0,60.0,0.0,80.0,0.0
MASS GAINERS,Mass-Tech Extreme 2000,MuscleTech,triple chocolate brownie,chocolate,3,6,7.8,7.3,111,42.59,7.1,2050,6.0,440.0,60.0,0.0,190.0,0.0
MASS GAINERS,Mass-Tech Extreme 2000,MuscleTech,vanilla milkshake,vanilla,2,6,7.8,7.1,111,42.59,7.1,2060,5.0,443.0,60.0,0.0,190.0,0.0
MASS GAINERS,Mass-Tech Extreme 2000,MuscleTech,triple chocolate brownie,chocolate,3,22,7.8,7.3,111,95.99,5.33,2050,6.0,440.0,60.0,0.0,190.0,0.0
MASS GAINERS,Mass-Tech Extreme 2000,MuscleTech,vanilla milkshake,vanilla,2,22,7.8,7.1,111,95.99,5.33,2060,5.0,443.0,60.0,0.0,190.0,0.0
MASS GAINERS,Mass Tech Weight Gainer,MuscleTech,cookies and cream,other,3,14,8.2,8.4,399,47.99,3.43,840,7.0,132.0,63.0,0.0,200.0,0.0
MASS GAINERS,Mass Tech Weight Gainer,MuscleTech,milk chocolate,chocolate,2,14,8.2,8.2,399,47.99,3.43,840,8.0,131.0,63.0,0.0,190.0,0.0
MASS GAINERS,Mass Tech Weight Gainer,MuscleTech,strawberry,berry,1,14,8.2,6.3,399,47.99,3.43,840,7.0,132.0,63.0,0.0,200.0,0.0
MASS GAINERS,Mass Tech Weight Gainer,MuscleTech,vanilla,vanilla,1,14,8.2,7.8,399,47.99,3.43,840,7.0,132.0,63.0,0.0,200.0,0.0
MASS GAINERS,Stacked Protein Gainer,Evlution Nutrition,vanilla ice cream,vanilla,3,8,9.1,9.2,103,49.99,6.25,1250,5.0,251.0,50.0,0.0,190.0,0.0
MASS GAINERS,Stacked Protein Gainer,Evlution Nutrition,vanilla ice cream,vanilla,3,16,9.1,9.2,103,44.99,2.81,1250,5.0,251.0,50.0,0.0,190.0,0.0
MASS GAINERS,True-Mass 1200 Protein Carb Matrix,BSN,chocolate milkshake,chocolate,2,15,9.2,9.0,133,59.99,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,True-Mass 1200 Protein Carb Matrix,BSN,strawberry milkshake,berry,2,15,9.2,8.9,133,59.99,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,True-Mass 1200 Protein Carb Matrix,BSN,vanilla ice cream,vanilla,3,15,9.2,8.6,133,59.99,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,Isopure Mass,Isopure,creamy vanilla,vanilla,2,9,9.2,8.8,40,33.99,3.78,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,Isopure Mass,Isopure,dutch chocolate,chocolate,2,9,9.2,8.8,40,33.99,3.78,600,5.0,86.0,53.0,0.0,10.0,0.0
MASS GAINERS,Isopure Mass,Isopure,dutch chocolate,chocolate,2,20,9.2,8.8,40,54.39,2.72,600,5.0,86.0,53.0,0.0,10.0,0.0
MASS GAINERS,Up Your Mass XXXL 1350,MHP,french vanilla crème,vanilla,3,8,10.0,10.0,3,37.39,4.67,1350,15.0,252.0,50.0,0.0,155.0,0.0
MASS GAINERS,Up Your Mass XXXL 1350,MHP,milk chocolate,chocolate,2,8,10.0,10.0,3,37.39,4.67,1350,17.0,253.0,50.0,0.0,138.0,0.0
MASS GAINERS,Up Your Mass XXXL 1350,MHP,french vanilla crème,vanilla,3,16,10.0,10.0,3,48.74,3.05,1350,15.0,252.0,50.0,0.0,155.0,0.0
MASS GAINERS,Up Your Mass XXXL 1350,MHP,milk chocolate,chocolate,2,16,10.0,10.0,3,48.74,3.05,1350,17.0,253.0,50.0,0.0,138.0,0.0
MASS GAINERS,TrueGain Mass Gainer,RSP Nutrition,chocolate,chocolate,1,17,8.6,9.9,16,47.98,2.82,1210,6.0,241.0,50.0,0.0,155.0,0.0
MASS GAINERS,TrueGain Mass Gainer,RSP Nutrition,vanilla,vanilla,1,17,8.6,9.8,16,47.98,2.82,1190,5.0,238.0,50.0,0.0,155.0,0.0
MASS GAINERS,Gain Fast,Universal Nutrition,chocolate shake,chocolate,2,5,7.2,5.6,49,14.99,3.0,820,3.5,161.0,37.0,0.0,95.0,0.0
MASS GAINERS,Gain Fast,Universal Nutrition,cookies & cream,other,3,5,7.2,7.5,49,14.99,3.0,830,3.0,163.0,37.0,0.0,95.0,0.0
MASS GAINERS,Gain Fast,Universal Nutrition,strawberry shake,berry,2,5,7.2,5.5,49,14.99,3.0,820,3.0,161.0,37.0,0.0,100.0,0.0
MASS GAINERS,Gain Fast,Universal Nutrition,vanilla shake,vanilla,2,5,7.2,9.4,49,14.99,3.0,820,3.0,161.0,37.0,0.0,100.0,0.0
MASS GAINERS,Gain Fast,Universal Nutrition,chocolate shake,chocolate,2,10,7.2,5.6,49,23.99,2.4,820,3.5,161.0,37.0,0.0,95.0,0.0
MASS GAINERS,Gain Fast,Universal Nutrition,cookies & cream,other,3,10,7.2,7.5,49,23.99,2.4,830,3.0,163.0,37.0,0.0,95.0,0.0
MASS GAINERS,Gain Fast,Universal Nutrition,vanilla shake,vanilla,2,10,7.2,9.4,49,23.99,2.4,820,3.0,161.0,37.0,0.0,100.0,0.0
MASS GAINERS,Gain Fast,Universal Nutrition,cookies & cream,other,3,13,7.2,7.5,49,52.99,2.04,830,3.0,163.0,37.0,0.0,95.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,chocolate ice cream,chocolate,3,11,8.9,8.7,359,28.99,2.64,600,6.0,84.0,53.0,0.0,130.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,cookies & cream,other,3,11,8.9,8.4,359,28.99,2.64,610,6.0,85.0,53.0,0.0,135.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,vanilla ice cream,vanilla,3,11,8.9,9.2,359,28.99,2.64,600,5.0,87.0,52.0,0.0,130.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,banana ice cream,banana,3,20,8.9,7.2,359,44.99,2.25,600,5.0,87.0,52.0,0.0,130.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,chocolate ice cream,chocolate,3,20,8.9,8.7,359,44.99,2.25,600,6.0,84.0,53.0,0.0,130.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,chocolate mint,chocolate,2,20,8.9,8.9,359,44.99,2.25,600,6.0,83.0,53.0,0.0,130.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,cookies & cream,other,3,20,8.9,8.4,359,44.99,2.25,610,6.0,85.0,53.0,0.0,135.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,strawberry ice cream,berry,3,20,8.9,7.6,359,44.99,2.25,600,5.0,87.0,52.0,0.0,130.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,vanilla ice cream,vanilla,3,20,8.9,9.2,359,44.99,2.25,600,5.0,87.0,52.0,0.0,130.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,banana ice cream,banana,3,31,8.9,7.2,359,61.99,2.0,600,5.0,87.0,52.0,0.0,100.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,chocolate ice cream,chocolate,3,31,8.9,8.7,359,61.99,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,cookies & cream,other,3,31,8.9,8.4,359,61.99,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,strawberry ice cream,berry,3,31,8.9,7.6,359,61.99,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,Real Gains,Universal Nutrition,vanilla ice cream,vanilla,3,31,8.9,9.2,359,61.99,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,Real Mass Advanced,Gaspari Nutrition,chocolate ice cream,chocolate,3,22,7.8,10.0,6,32.36,1.47,1000,7.0,188.0,47.0,0.0,10.0,0.0
MASS GAINERS,Combat XL Mass Gainer 12 Lbs. Chocolate,MusclePharm,chocolate,chocolate,1,12,6.5,6.2,15,35.99,2.25,1270,7.0,252.0,50.0,0.0,130.0,0.0
MASS GAINERS,Carnivor Mass,MuscleMeds,chocolate fudge,chocolate,2,14,8.7,8.9,99,38.99,2.79,710,2.5,125.0,50.0,0.0,0.0,0.0
MASS GAINERS,Carnivor Mass,MuscleMeds,chocolate peanut butter,chocolate,3,14,8.7,8.0,99,38.99,2.79,715,2.0,125.0,50.0,0.0,5.0,0.0
MASS GAINERS,Carnivor Mass,MuscleMeds,strawberry,berry,1,14,8.7,1.0,99,38.99,2.79,720,2.0,125.0,50.0,0.0,0.0,0.0
MASS GAINERS,Carnivor Mass,MuscleMeds,vanilla caramel,vanilla,2,14,8.7,6.6,99,38.99,2.79,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,Carnivor Mass,MuscleMeds,chocolate fudge,chocolate,2,25,8.7,8.9,99,62.99,2.52,720,2.5,125.0,50.0,0.0,0.0,0.0
MASS GAINERS,Carnivor Mass,MuscleMeds,vanilla caramel,vanilla,2,25,8.7,6.6,99,62.99,2.52,715,1.5,125.0,50.0,0.0,0.0,0.0
MASS GAINERS,Gold Standard Gainer,Optimum Nutrition,colossal chocolate,chocolate,2,11,8.0,9.6,28,60.99,5.54,760,10.0,112.0,55.0,0.0,70.0,0.0
MASS GAINERS,Gold Standard Gainer,Optimum Nutrition,vanilla ice cream,vanilla,3,11,8.0,3.4,28,60.99,5.54,770,9.0,116.0,55.0,0.0,70.0,0.0
MASS GAINERS,Gold Standard Gainer,Optimum Nutrition,colossal chocolate,chocolate,2,23,8.0,9.6,28,100.99,4.39,760,10.0,112.0,55.0,0.0,70.0,0.0
MASS GAINERS,Gold Standard Gainer,Optimum Nutrition,cookies & cream,other,3,23,8.0,8.2,28,100.99,4.39,770,12.0,111.0,55.0,0.0,70.0,0.0
MASS GAINERS,Gold Standard Gainer,Optimum Nutrition,vanilla ice cream,vanilla,3,23,8.0,3.4,28,100.99,4.39,770,9.0,116.0,55.0,0.0,70.0,0.0
MASS GAINERS,Mass Gainz,iForce Nutrition,vanilla cupcake batter,vanilla,3,17,9.0,8.1,33,36.28,2.13,0,10.0,75.0,40.0,0.0,50.0,0.0
MASS GAINERS,Mass Gainz,iForce Nutrition,chocolate truffle,chocolate,2,17,9.0,8.2,33,37.59,2.21,0,10.0,75.0,40.0,0.0,50.0,0.0
MASS GAINERS,Mass Gainz,iForce Nutrition,strawberries & cream,other,3,17,9.0,8.0,33,37.59,2.21,0,10.0,75.0,40.0,0.0,50.0,0.0
MASS GAINERS,Mass Gainz,iForce Nutrition,brown sugar maple oatmeal cookie,other,5,35,9.0,7.1,33,61.23,1.75,0,10.0,75.0,40.0,0.0,50.0,0.0
MASS GAINERS,Mass Gainz,iForce Nutrition,strawberry creamsicle,berry,2,35,9.0,7.0,33,81.64,2.33,0,10.0,75.0,40.0,0.0,50.0,0.0
MASS GAINERS,Mass Gainz,iForce Nutrition,chocolate truffle,chocolate,2,35,9.0,8.2,33,62.24,1.78,0,10.0,75.0,40.0,0.0,50.0,0.0
MASS GAINERS,Mass Gainz,iForce Nutrition,vanilla cupcake batter,vanilla,3,35,9.0,8.1,33,62.24,1.78,0,10.0,75.0,40.0,0.0,50.0,0.0
MASS GAINERS,IncrediBULK,Pro Supps,chocolate fudge cake,chocolate,3,8,8.7,6.4,34,26.24,3.28,1250,5.0,252.0,50.0,0.0,25.0,0.0
MASS GAINERS,IncrediBULK,Pro Supps,cookies & cream,other,3,8,8.7,9.0,34,26.24,3.28,1260,4.0,257.0,50.0,0.0,25.0,0.0
MASS GAINERS,IncrediBULK,Pro Supps,vanilla cake,vanilla,2,8,8.7,10.0,34,26.24,3.28,1260,3.0,258.0,50.0,0.0,25.0,0.0
MASS GAINERS,IncrediBULK,Pro Supps,vanilla cake,vanilla,2,16,8.7,10.0,34,50.14,3.13,1260,3.0,258.0,50.0,0.0,25.0,0.0
MASS GAINERS,QuickMass,Allmax Nutrition,cookies & cream,other,3,4,8.0,9.4,15,43.99,4.4,1010,7.0,177.0,60.0,0.0,185.0,0.0
MASS GAINERS,QuickMass,Allmax Nutrition,vanilla,vanilla,1,4,8.0,2.0,15,43.99,4.4,1010,6.0,180.0,60.0,0.0,185.0,0.0
MASS GAINERS,QuickMass,Allmax Nutrition,cookies & cream,other,3,4,8.0,9.4,15,63.74,3.04,1010,7.0,177.0,60.0,0.0,185.0,0.0
MASS GAINERS,Radical Mass,GAT Sport,chocolate milkshake,chocolate,2,16,9.2,9.7,7,49.99,3.12,1350,17.0,260.0,40.0,0.0,90.0,0.0
MASS GAINERS,Radical Mass,GAT Sport,vanilla milkshake,vanilla,2,16,9.2,4.9,7,49.99,3.12,1350,16.0,261.0,40.0,0.0,95.0,0.0
MASS GAINERS,Mass,MUTANT,triple chocolate,chocolate,2,1,8.5,8.4,137,9.06,9.06,1100,12.0,192.0,56.0,0.0,90.0,0.0
MASS GAINERS,Mass,MUTANT,chocolate fudge brownie,chocolate,3,8,8.5,10.0,137,40.81,5.1,1100,12.0,192.0,56.0,0.0,90.0,0.0
MASS GAINERS,Mass,MUTANT,cookies & cream,other,3,8,8.5,7.3,137,40.81,5.1,1100,12.0,192.0,56.0,0.0,90.0,0.0
MASS GAINERS,Mass,MUTANT,strawberry banana,berry,2,8,8.5,8.1,137,40.81,5.1,1100,10.0,196.0,56.0,0.0,90.0,0.0
MASS GAINERS,Mass,MUTANT,triple chocolate,chocolate,2,8,8.5,8.4,137,40.81,5.1,1100,12.0,192.0,56.0,0.0,90.0,0.0
MASS GAINERS,Mass,MUTANT,vanilla ice cream,vanilla,3,8,8.5,8.8,137,40.81,5.1,1100,12.0,192.0,52.0,0.0,90.0,0.0
MASS GAINERS,Mass,MUTANT,chocolate fudge brownie,chocolate,3,24,8.5,10.0,137,89.79,3.74,1100,12.0,192.0,56.0,0.0,90.0,0.0
MASS GAINERS,Mass,MUTANT,cookies & cream,other,3,24,8.5,7.3,137,89.79,3.74,1100,12.0,192.0,56.0,0.0,90.0,0.0
MASS GAINERS,Mass,MUTANT,strawberry banana,berry,2,24,8.5,8.1,137,89.79,3.74,1100,10.0,196.0,56.0,0.0,90.0,0.0
MASS GAINERS,Mass,MUTANT,triple chocolate,chocolate,2,24,8.5,8.4,137,89.79,3.74,1100,12.0,192.0,56.0,0.0,90.0,0.0
MASS GAINERS,Muscular Weight Gain v3.0,Healthy 'N Fit,rich milk chocolate,chocolate,3,8,8.3,8.7,14,26.95,3.37,0,0.0,0.0,0.0,0.0,0.0,0.0
MASS GAINERS,Muscular Weight Gain v3.0,Healthy 'N Fit,extreme vanilla,vanilla,2,8,8.3,7.7,14,31.72,3.96,500,2.0,60.0,60.0,0.0,40.0,0.0
MASS GAINERS,After Shock Critical Mass,Myogenix,chocolate milkshake,chocolate,2,15,6.9,8.2,31,66.99,4.47,690,16.0,85.0,52.0,0.0,45.0,0.0
MASS GAINERS,After Shock Critical Mass,Myogenix,cookies n' cream milkshake,other,4,15,6.9,10.0,31,66.99,4.47,700,19.0,81.0,52.0,0.0,45.0,0.0
PLANT PROTEIN,Stacked Plant Protein,Evlution Nutrition,natural chocolate,chocolate,2,18,9.2,9.2,79,37.99,2.11,130,2.0,11.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Stacked Plant Protein,Evlution Nutrition,natural vanilla,vanilla,2,19,9.2,9.5,79,37.99,2.11,130,2.0,10.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Gold Standard 100% Plant,Optimum Nutrition,chocolate,chocolate,1,19,8.7,8.5,23,34.99,1.84,150,3.0,7.0,24.0,0.0,0.0,0.0
PLANT PROTEIN,Gold Standard 100% Plant,Optimum Nutrition,vanilla,vanilla,1,19,8.7,8.5,23,34.99,1.84,140,2.5,6.0,24.0,0.0,0.0,0.0
PLANT PROTEIN,Pea Protein 2 Lbs. Unflavored,NOW,unflavored,other,1,27,8.2,6.4,97,21.99,0.81,120,2.0,1.0,24.0,0.0,0.0,0.0
PLANT PROTEIN,Natural Series Organic Protein Bars,MusclePharm,chocolate toffee,chocolate,2,1250,9.0,6.3,20,21.74,1.81,160,3.5,24.0,15.0,0.0,0.0,0.0
PLANT PROTEIN,Natural Series Organic Protein Bars,MusclePharm,peanut butter,pb,2,1250,9.0,9.2,20,21.74,1.81,180,6.0,22.0,15.0,0.0,0.0,0.0
PLANT PROTEIN,Organic Plant Protein Powder,Orgain,chocolate peanut butter,chocolate,3,20,9.2,10.0,6,41.19,2.06,150,4.5,16.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,Organic Plant Protein Powder,Orgain,creamy chocolate fudge,chocolate,3,20,9.2,8.9,6,41.19,2.06,150,4.0,13.0,21.0,5.0,0.0,0.0
PLANT PROTEIN,Organic Plant Protein Powder,Orgain,peanut butter,pb,2,20,9.2,8.5,6,41.19,2.06,160,5.0,16.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,Organic Plant Protein Powder,Orgain,sweet vanilla bean,vanilla,3,20,9.2,8.9,6,41.19,2.06,150,3.5,15.0,21.0,5.0,0.0,0.0
PLANT PROTEIN,Organic Plant Protein Powder,Orgain,creamy chocolate fudge,chocolate,3,10,9.2,8.9,6,29.9,2.99,150,4.0,15.0,21.0,7.0,0.0,0.0
PLANT PROTEIN,Green Beret Plant Protein,REDCON1,chocolate,chocolate,1,30,6.4,5.6,4,44.99,1.5,120,2.0,9.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Green Beret Plant Protein,REDCON1,vanilla,vanilla,1,30,6.4,9.0,4,44.99,1.5,120,2.0,7.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Meal,Animal,chocolate,chocolate,1,19,8.4,7.0,17,54.95,2.89,500,14.0,48.0,46.0,0.0,230.0,0.0
PLANT PROTEIN,Meal,Animal,vanilla,vanilla,1,20,8.4,10.0,17,54.95,2.89,494,14.0,47.0,45.0,0.0,235.0,0.0
PLANT PROTEIN,Fermented Pea Protein,Nutrasumma,vanilla,vanilla,1,29,9.0,8.0,2,44.99,1.61,120,2.0,4.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,banana nut,banana,2,15,8.7,8.2,190,20.99,1.4,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,chocolate strawberry,berry,2,15,8.7,7.8,190,20.99,1.4,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,natural chocolate,chocolate,2,15,8.7,7.8,190,20.99,1.4,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,vanilla bean,vanilla,2,15,8.7,8.2,190,20.99,1.4,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,banana nut,banana,2,30,8.7,8.2,190,34.99,1.17,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,chocolate strawberry,berry,2,30,8.7,7.8,190,34.99,1.17,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,natural chocolate,chocolate,2,30,8.7,7.8,190,34.99,1.17,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,vanilla bean,vanilla,2,30,8.7,8.2,190,34.99,1.17,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,banana nut,banana,2,60,8.7,8.2,190,71.99,1.2,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,natural chocolate,chocolate,2,61,8.7,7.8,190,71.99,1.2,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,rawfusion,S.A.N.,vanilla bean,vanilla,2,61,8.7,8.2,190,71.99,1.2,116,0.7,5.0,21.0,0.0,0.0,0.0
PLANT PROTEIN,Organic Protein Bar,Orgain,chocolate chip cookie dough,chocolate,4,1240,10.0,9.5,4,23.88,1.99,140,5.0,0.0,10.0,0.0,0.0,0.0
PLANT PROTEIN,Vegan Series Select Protein,PEScience,chocolate bliss,chocolate,2,5,7.9,7.7,37,8.79,1.76,110,0.5,6.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Vegan Series Select Protein,PEScience,vanilla indulgence,vanilla,2,5,7.9,5.8,37,8.79,1.76,100,0.0,2.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Vegan Series Select Protein,PEScience,chocolate bliss,chocolate,2,27,7.9,7.7,37,39.99,1.48,110,0.5,6.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Vegan Series Select Protein,PEScience,cinnamon delight,other,2,27,7.9,7.8,37,39.99,1.48,110,0.5,4.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Vegan Series Select Protein,PEScience,peanut butter delight,pb,3,27,7.9,9.1,37,39.99,1.48,110,1.0,4.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Vegan Series Select Protein,PEScience,vanilla indulgence,vanilla,2,27,7.9,5.8,37,39.99,1.48,100,0.0,4.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Organic Plant-Based Protein,Garden Of Life,chocolate,chocolate,1,19,8.6,8.0,11,54.99,2.89,170,3.0,7.0,30.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Organic Plant-Based Protein,Garden Of Life,vanilla,vanilla,1,19,8.6,8.5,11,54.99,2.89,0,0.0,0.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,The Complete Crunchy Cookie,Lenny & Larry's,cinnamon sugar,other,2,12,8.0,8.0,1,15.74,1.31,170,9.0,19.0,6.0,0.0,0.0,0.0
PLANT PROTEIN,RAW Organic Meal,Garden Of Life,chocolate cacao,chocolate,2,28,8.4,6.6,44,62.99,2.25,120,1.5,8.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,RAW Organic Meal,Garden Of Life,original,other,1,28,8.4,10.0,44,62.99,2.25,120,1.0,7.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,RAW Organic Meal,Garden Of Life,vanilla,vanilla,1,28,8.4,9.2,44,62.99,2.25,120,1.0,8.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,Plant-Based Protein,Performance Inspired Nutrition,chocolate delight,chocolate,2,18,10.0,10.0,1,25.59,1.42,130,2.5,11.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Plant-Based Protein,Performance Inspired Nutrition,vanilla bean,vanilla,2,19,10.0,10.0,1,25.59,1.42,120,2.0,10.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,RAW Organic Protein,Garden Of Life,unflavored,other,1,20,8.1,2.0,51,47.99,2.4,110,2.5,2.0,22.0,0.0,0.0,0.0
PLANT PROTEIN,RAW Organic Protein,Garden Of Life,vanilla,vanilla,1,20,8.1,7.9,51,47.99,2.4,110,2.5,2.0,22.0,0.0,0.0,0.0
PLANT PROTEIN,Plant Based Sport Protein 1.26 Lbs. Vanilla,Nutrasumma,vanilla,vanilla,1,14,10.0,10.0,1,37.99,2.71,140,2.0,9.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Organic Plant-Based Performance Protein Bar,Garden Of Life,chocolate fudge,chocolate,2,12,10.0,10.0,3,44.99,3.75,280,9.0,0.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Organic Plant-Based Performance Protein Bar,Garden Of Life,peanut butter chocolate,chocolate,3,12,10.0,10.0,3,44.99,3.75,290,10.0,0.0,20.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Premium Plant Protein,Vega,berry,berry,1,12,8.9,8.2,121,37.99,3.17,160,3.0,5.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Premium Plant Protein,Vega,mocha,other,1,12,8.9,8.5,121,43.99,3.67,160,3.0,5.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Premium Plant Protein,Vega,vanilla,vanilla,1,12,8.9,9.0,121,43.99,3.67,160,3.0,4.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Premium Plant Protein,Vega,berry,berry,1,19,8.9,8.2,121,66.99,3.53,160,3.0,5.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Premium Plant Protein,Vega,chocolate,chocolate,1,19,8.9,7.8,121,66.99,3.53,160,3.0,6.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Premium Plant Protein,Vega,mocha,other,1,19,8.9,8.5,121,66.99,3.53,170,3.0,5.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Premium Plant Protein,Vega,vanilla,vanilla,1,19,8.9,9.0,121,66.99,3.53,160,3.0,4.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Premium Plant Protein,Vega,chocolate,chocolate,1,45,8.9,7.8,121,122.99,2.73,160,3.0,6.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,Sport Premium Plant Protein,Vega,vanilla,vanilla,1,45,8.9,9.0,121,122.99,2.73,160,3.0,4.0,0.0,0.0,0.0,0.0
PLANT PROTEIN,Protein & Greens Plant Protein,Vega,berry,berry,1,21,8.6,6.0,28,39.99,1.9,120,2.5,3.0,20.0,0.0,0.0,0.0
